CO(GT),Date,Time,interval,intervalReverse
1.0,1/2/2005,2:00:00,60.0,60.0
1.0,1/2/2005,3:00:00,60.0,60.0
1.0,1/2/2005,4:00:00,60.0,60.0
1.0,1/2/2005,5:00:00,60.0,60.0
1.0,1/2/2005,6:00:00,60.0,60.0
1.0,1/2/2005,7:00:00,60.0,60.0
1.0,1/2/2005,8:00:00,60.0,60.0
1.0,1/2/2005,9:00:00,60.0,60.0
1.0,1/2/2005,10:00:00,60.0,60.0
1.0,1/2/2005,11:00:00,60.0,59.0
1.0,1/2/2005,12:00:00,60.0,60.0
1.0,1/2/2005,13:00:00,60.0,60.0
1.0,1/2/2005,14:00:00,60.0,60.0
1.0,1/2/2005,15:00:00,60.0,0.0
1.0,1/2/2005,16:00:00,0.0,60.0
1.0,1/2/2005,17:00:00,60.0,60.0
1.0,1/2/2005,18:00:00,60.0,60.0
1.0,1/2/2005,19:00:00,60.0,60.0
1.0,1/2/2005,20:00:00,60.0,60.0
1.0,1/2/2005,21:00:00,60.0,60.0
1.0,1/2/2005,22:00:00,60.0,60.0
1.0,1/2/2005,23:00:00,60.0,60.0
1.0,1/3/2005,0:00:00,60.0,60.0
1.0,1/3/2005,1:00:00,60.0,60.0
1.0,1/3/2005,2:00:00,60.0,60.0
1.0,1/3/2005,3:00:00,60.0,60.0
0.0,1/3/2005,4:00:00,60.0,60.0
1.0,1/3/2005,5:00:00,120.0,60.0
1.0,1/3/2005,6:00:00,60.0,60.0
1.0,1/3/2005,7:00:00,60.0,60.0
1.0,1/3/2005,8:00:00,60.0,60.0
1.0,1/3/2005,9:00:00,60.0,60.0
1.0,1/3/2005,10:00:00,60.0,60.0
1.0,1/3/2005,11:00:00,60.0,0.0
1.0,1/3/2005,12:00:00,0.0,60.0
1.0,1/3/2005,13:00:00,60.0,60.0
1.0,1/3/2005,14:00:00,60.0,60.0
1.0,1/3/2005,15:00:00,60.0,60.0
1.0,1/3/2005,16:00:00,60.0,60.0
1.0,1/3/2005,17:00:00,60.0,60.0
1.0,1/3/2005,18:00:00,60.0,60.0
1.0,1/3/2005,19:00:00,60.0,60.0
1.0,1/3/2005,20:00:00,60.0,60.0
1.0,1/3/2005,21:00:00,60.0,60.0
1.0,1/3/2005,22:00:00,60.0,60.0
1.0,1/3/2005,23:00:00,60.0,60.0
1.0,1/4/2005,0:00:00,60.0,60.0
1.0,1/4/2005,1:00:00,60.0,60.0
1.0,1/4/2005,2:00:00,60.0,60.0
1.0,1/4/2005,3:00:00,60.0,60.0
1.0,1/4/2005,4:00:00,60.0,60.0
1.0,1/4/2005,5:00:00,60.0,60.0
1.0,1/4/2005,6:00:00,60.0,60.0
1.0,1/4/2005,7:00:00,60.0,0.0
1.0,1/4/2005,8:00:00,0.0,60.0
1.0,1/4/2005,9:00:00,60.0,60.0
1.0,1/4/2005,10:00:00,60.0,60.0
1.0,1/4/2005,11:00:00,60.0,60.0
1.0,1/4/2005,12:00:00,60.0,60.0
1.0,1/4/2005,13:00:00,60.0,60.0
1.0,1/4/2005,14:00:00,60.0,60.0
1.0,1/4/2005,15:00:00,60.0,60.0
1.0,1/4/2005,16:00:00,60.0,60.0
1.0,1/4/2005,17:00:00,60.0,59.0
1.0,1/4/2005,18:00:00,60.0,60.0
1.0,1/4/2005,19:00:00,60.0,60.0
1.0,1/4/2005,20:00:00,60.0,60.0
1.0,1/4/2005,21:00:00,60.0,60.0
1.0,1/4/2005,22:00:00,60.0,60.0
1.0,1/4/2005,23:00:00,60.0,60.0
1.0,1/5/2005,0:00:00,60.0,60.0
1.0,1/5/2005,1:00:00,60.0,60.0
1.0,1/5/2005,2:00:00,60.0,60.0
1.0,1/5/2005,3:00:00,60.0,0.0
1.0,1/5/2005,4:00:00,0.0,60.0
1.0,1/5/2005,5:00:00,60.0,60.0
1.0,1/5/2005,6:00:00,60.0,60.0
1.0,1/5/2005,7:00:00,60.0,60.0
1.0,1/5/2005,8:00:00,60.0,60.0
1.0,1/5/2005,9:00:00,60.0,60.0
1.0,1/5/2005,10:00:00,60.0,60.0
1.0,1/5/2005,11:00:00,60.0,60.0
1.0,1/5/2005,12:00:00,60.0,60.0
1.0,1/5/2005,13:00:00,60.0,60.0
1.0,1/5/2005,14:00:00,60.0,60.0
1.0,1/5/2005,15:00:00,60.0,60.0
1.0,1/5/2005,16:00:00,60.0,60.0
1.0,1/5/2005,17:00:00,60.0,60.0
1.0,1/5/2005,18:00:00,60.0,60.0
1.0,1/5/2005,19:00:00,60.0,60.0
1.0,1/5/2005,20:00:00,60.0,60.0
1.0,1/5/2005,21:00:00,60.0,60.0
1.0,1/5/2005,22:00:00,60.0,60.0
1.0,1/5/2005,23:00:00,60.0,0.0
1.0,1/6/2005,0:00:00,0.0,60.0
1.0,1/6/2005,1:00:00,60.0,60.0
1.0,1/6/2005,2:00:00,60.0,60.0
1.0,1/6/2005,3:00:00,60.0,60.0
0.0,1/6/2005,4:00:00,60.0,60.0
1.0,1/6/2005,5:00:00,120.0,60.0
1.0,1/6/2005,6:00:00,60.0,60.0
1.0,1/6/2005,7:00:00,60.0,60.0
1.0,1/6/2005,8:00:00,60.0,60.0
1.0,1/6/2005,9:00:00,60.0,60.0
1.0,1/6/2005,10:00:00,60.0,60.0
1.0,1/6/2005,11:00:00,60.0,60.0
1.0,1/6/2005,12:00:00,60.0,60.0
1.0,1/6/2005,13:00:00,60.0,60.0
1.0,1/6/2005,14:00:00,60.0,60.0
1.0,1/6/2005,15:00:00,60.0,60.0
1.0,1/6/2005,16:00:00,60.0,60.0
1.0,1/6/2005,17:00:00,60.0,60.0
1.0,1/6/2005,18:00:00,60.0,60.0
1.0,1/6/2005,19:00:00,60.0,0.0
1.0,1/6/2005,20:00:00,0.0,60.0
1.0,1/6/2005,21:00:00,60.0,60.0
1.0,1/6/2005,22:00:00,60.0,60.0
1.0,1/6/2005,23:00:00,60.0,60.0
1.0,1/7/2005,0:00:00,60.0,60.0
1.0,1/7/2005,1:00:00,60.0,60.0
1.0,1/7/2005,2:00:00,60.0,60.0
1.0,1/7/2005,3:00:00,60.0,60.0
1.0,1/7/2005,4:00:00,60.0,60.0
1.0,1/7/2005,5:00:00,60.0,60.0
1.0,1/7/2005,6:00:00,60.0,60.0
1.0,1/7/2005,7:00:00,60.0,60.0
1.0,1/7/2005,8:00:00,60.0,60.0
1.0,1/7/2005,9:00:00,60.0,60.0
1.0,1/7/2005,10:00:00,60.0,60.0
1.0,1/7/2005,11:00:00,60.0,60.0
1.0,1/7/2005,12:00:00,60.0,60.0
1.0,1/7/2005,13:00:00,60.0,60.0
1.0,1/7/2005,14:00:00,60.0,60.0
1.0,1/7/2005,15:00:00,60.0,0.0
1.0,1/7/2005,16:00:00,0.0,60.0
1.0,1/7/2005,17:00:00,60.0,60.0
1.0,1/7/2005,18:00:00,60.0,60.0
1.0,1/7/2005,19:00:00,60.0,60.0
1.0,1/7/2005,20:00:00,60.0,60.0
1.0,1/7/2005,21:00:00,60.0,60.0
1.0,1/7/2005,22:00:00,60.0,60.0
1.0,1/7/2005,23:00:00,60.0,60.0
1.0,1/8/2005,0:00:00,60.0,60.0
1.0,1/8/2005,1:00:00,60.0,60.0
1.0,1/8/2005,2:00:00,60.0,60.0
1.0,1/8/2005,3:00:00,60.0,60.0
1.0,1/8/2005,4:00:00,60.0,60.0
1.0,1/8/2005,5:00:00,60.0,60.0
1.0,1/8/2005,6:00:00,60.0,60.0
1.0,1/8/2005,7:00:00,60.0,60.0
1.0,1/8/2005,8:00:00,60.0,60.0
1.0,1/8/2005,9:00:00,60.0,60.0
1.0,1/8/2005,10:00:00,60.0,60.0
1.0,1/8/2005,11:00:00,60.0,0.0
1.0,1/8/2005,12:00:00,0.0,60.0
1.0,1/8/2005,13:00:00,60.0,60.0
1.0,1/8/2005,14:00:00,60.0,60.0
1.0,1/8/2005,15:00:00,60.0,60.0
1.0,1/8/2005,16:00:00,60.0,60.0
1.0,1/8/2005,17:00:00,60.0,60.0
1.0,1/8/2005,18:00:00,60.0,60.0
1.0,1/8/2005,19:00:00,60.0,59.0
1.0,1/8/2005,20:00:00,60.0,60.0
1.0,1/8/2005,21:00:00,60.0,60.0
1.0,1/8/2005,22:00:00,60.0,60.0
1.0,1/8/2005,23:00:00,60.0,60.0
1.0,1/9/2005,0:00:00,60.0,60.0
1.0,1/9/2005,1:00:00,60.0,60.0
1.0,1/9/2005,2:00:00,60.0,60.0
1.0,1/9/2005,3:00:00,60.0,60.0
0.0,1/9/2005,4:00:00,60.0,60.0
1.0,1/9/2005,5:00:00,120.0,60.0
1.0,1/9/2005,6:00:00,60.0,60.0
1.0,1/9/2005,7:00:00,60.0,0.0
1.0,1/9/2005,8:00:00,0.0,60.0
1.0,1/9/2005,9:00:00,60.0,60.0
1.0,1/9/2005,10:00:00,60.0,60.0
1.0,1/9/2005,11:00:00,60.0,60.0
1.0,1/9/2005,12:00:00,60.0,60.0
1.0,1/9/2005,13:00:00,60.0,60.0
1.0,1/9/2005,14:00:00,60.0,60.0
1.0,1/9/2005,15:00:00,60.0,60.0
1.0,1/9/2005,16:00:00,60.0,60.0
1.0,1/9/2005,17:00:00,60.0,60.0
1.0,1/9/2005,18:00:00,60.0,60.0
1.0,1/9/2005,19:00:00,60.0,60.0
1.0,1/9/2005,20:00:00,60.0,60.0
1.0,1/9/2005,21:00:00,60.0,60.0
1.0,1/9/2005,22:00:00,60.0,60.0
1.0,1/9/2005,23:00:00,60.0,60.0
1.0,1/10/2005,0:00:00,60.0,60.0
1.0,1/10/2005,1:00:00,60.0,60.0
1.0,1/10/2005,2:00:00,60.0,60.0
1.0,1/10/2005,3:00:00,60.0,0.0
1.0,1/10/2005,4:00:00,0.0,60.0
0.0,1/10/2005,5:00:00,60.0,60.0
0.0,1/10/2005,6:00:00,120.0,60.0
1.0,1/10/2005,7:00:00,180.0,60.0
1.0,1/10/2005,8:00:00,60.0,60.0
1.0,1/10/2005,9:00:00,60.0,60.0
1.0,1/10/2005,10:00:00,60.0,60.0
1.0,1/10/2005,11:00:00,60.0,60.0
1.0,1/10/2005,12:00:00,60.0,60.0
1.0,1/10/2005,13:00:00,60.0,60.0
1.0,1/10/2005,14:00:00,60.0,60.0
1.0,1/10/2005,15:00:00,60.0,60.0
1.0,1/10/2005,16:00:00,60.0,60.0
1.0,1/10/2005,17:00:00,60.0,60.0
1.0,1/10/2005,18:00:00,60.0,60.0
1.0,1/10/2005,19:00:00,60.0,60.0
1.0,1/10/2005,20:00:00,60.0,60.0
1.0,1/10/2005,21:00:00,60.0,60.0
1.0,1/10/2005,22:00:00,60.0,60.0
1.0,1/10/2005,23:00:00,60.0,0.0
1.0,1/11/2005,0:00:00,0.0,59.0
1.0,1/11/2005,1:00:00,60.0,58.0
1.0,1/11/2005,2:00:00,60.0,57.0
1.0,1/11/2005,3:00:00,60.0,56.0
1.0,1/11/2005,4:00:00,60.0,55.0
1.0,1/11/2005,5:00:00,60.0,54.0
1.0,1/11/2005,6:00:00,60.0,53.0
1.0,1/11/2005,7:00:00,60.0,60.0
1.0,1/11/2005,8:00:00,60.0,60.0
1.0,1/11/2005,9:00:00,60.0,60.0
1.0,1/11/2005,10:00:00,60.0,60.0
1.0,1/11/2005,11:00:00,60.0,60.0
1.0,1/11/2005,12:00:00,60.0,60.0
1.0,1/11/2005,13:00:00,60.0,60.0
1.0,1/11/2005,14:00:00,60.0,60.0
1.0,1/11/2005,15:00:00,60.0,60.0
1.0,1/11/2005,16:00:00,60.0,60.0
1.0,1/11/2005,17:00:00,60.0,60.0
1.0,1/11/2005,18:00:00,60.0,60.0
1.0,1/11/2005,19:00:00,60.0,0.0
1.0,1/11/2005,20:00:00,0.0,59.0
1.0,1/11/2005,21:00:00,60.0,58.0
1.0,1/11/2005,22:00:00,60.0,57.0
1.0,1/11/2005,23:00:00,60.0,56.0
1.0,1/12/2005,0:00:00,60.0,55.0
1.0,1/12/2005,1:00:00,60.0,54.0
1.0,1/12/2005,2:00:00,60.0,53.0
1.0,1/12/2005,3:00:00,60.0,52.0
0.0,1/12/2005,4:00:00,60.0,51.0
1.0,1/12/2005,5:00:00,120.0,50.0
1.0,1/12/2005,6:00:00,60.0,49.0
1.0,1/12/2005,7:00:00,60.0,48.0
1.0,1/12/2005,8:00:00,60.0,47.0
1.0,1/12/2005,9:00:00,60.0,46.0
1.0,1/12/2005,10:00:00,60.0,45.0
1.0,1/12/2005,11:00:00,60.0,44.0
1.0,1/12/2005,12:00:00,60.0,43.0
1.0,1/12/2005,13:00:00,60.0,42.0
1.0,1/12/2005,14:00:00,60.0,41.0
1.0,1/12/2005,15:00:00,60.0,0.0
1.0,1/12/2005,16:00:00,0.0,59.0
1.0,1/12/2005,17:00:00,60.0,58.0
1.0,1/12/2005,18:00:00,60.0,57.0
1.0,1/12/2005,19:00:00,60.0,56.0
1.0,1/12/2005,20:00:00,60.0,55.0
1.0,1/12/2005,21:00:00,60.0,54.0
1.0,1/12/2005,22:00:00,60.0,53.0
1.0,1/12/2005,23:00:00,60.0,52.0
1.0,1/13/2005,0:00:00,60.0,51.0
1.0,1/13/2005,1:00:00,60.0,50.0
1.0,1/13/2005,2:00:00,60.0,49.0
1.0,1/13/2005,3:00:00,60.0,48.0
1.0,1/13/2005,4:00:00,60.0,47.0
1.0,1/13/2005,5:00:00,60.0,46.0
1.0,1/13/2005,6:00:00,60.0,45.0
1.0,1/13/2005,7:00:00,60.0,44.0
1.0,1/13/2005,8:00:00,60.0,43.0
1.0,1/13/2005,9:00:00,60.0,42.0
1.0,1/13/2005,10:00:00,60.0,41.0
1.0,1/13/2005,11:00:00,60.0,0.0
1.0,1/13/2005,12:00:00,0.0,60.0
1.0,1/13/2005,13:00:00,60.0,60.0
1.0,1/13/2005,14:00:00,60.0,60.0
1.0,1/13/2005,15:00:00,60.0,60.0
1.0,1/13/2005,16:00:00,60.0,59.0
1.0,1/13/2005,17:00:00,60.0,58.0
1.0,1/13/2005,18:00:00,60.0,57.0
1.0,1/13/2005,19:00:00,60.0,56.0
1.0,1/13/2005,20:00:00,60.0,55.0
1.0,1/13/2005,21:00:00,60.0,54.0
1.0,1/13/2005,22:00:00,60.0,53.0
1.0,1/13/2005,23:00:00,60.0,52.0
1.0,1/14/2005,0:00:00,60.0,51.0
1.0,1/14/2005,1:00:00,60.0,50.0
1.0,1/14/2005,2:00:00,60.0,49.0
1.0,1/14/2005,3:00:00,60.0,48.0
1.0,1/14/2005,4:00:00,60.0,47.0
1.0,1/14/2005,5:00:00,60.0,46.0
1.0,1/14/2005,6:00:00,60.0,45.0
1.0,1/14/2005,7:00:00,60.0,0.0
1.0,1/14/2005,8:00:00,0.0,59.0
1.0,1/14/2005,9:00:00,60.0,58.0
1.0,1/14/2005,10:00:00,60.0,57.0
1.0,1/14/2005,11:00:00,60.0,56.0
1.0,1/14/2005,12:00:00,60.0,60.0
1.0,1/14/2005,13:00:00,60.0,60.0
1.0,1/14/2005,14:00:00,60.0,60.0
1.0,1/14/2005,15:00:00,60.0,60.0
1.0,1/14/2005,16:00:00,60.0,60.0
1.0,1/14/2005,17:00:00,60.0,60.0
1.0,1/14/2005,18:00:00,60.0,60.0
1.0,1/14/2005,19:00:00,60.0,60.0
1.0,1/14/2005,20:00:00,60.0,60.0
1.0,1/14/2005,21:00:00,60.0,60.0
1.0,1/14/2005,22:00:00,60.0,60.0
1.0,1/14/2005,23:00:00,60.0,60.0
1.0,1/15/2005,0:00:00,60.0,60.0
1.0,1/15/2005,1:00:00,60.0,60.0
1.0,1/15/2005,2:00:00,60.0,60.0
1.0,1/15/2005,3:00:00,60.0,0.0
0.0,1/15/2005,4:00:00,0.0,60.0
1.0,1/15/2005,5:00:00,60.0,60.0
1.0,1/15/2005,6:00:00,60.0,60.0
1.0,1/15/2005,7:00:00,60.0,60.0
1.0,1/15/2005,8:00:00,60.0,60.0
1.0,1/15/2005,9:00:00,60.0,60.0
1.0,1/15/2005,10:00:00,60.0,60.0
1.0,1/15/2005,11:00:00,60.0,60.0
1.0,1/15/2005,12:00:00,60.0,60.0
1.0,1/15/2005,13:00:00,60.0,60.0
1.0,1/15/2005,14:00:00,60.0,60.0
1.0,1/15/2005,15:00:00,60.0,60.0
1.0,1/15/2005,16:00:00,60.0,60.0
1.0,1/15/2005,17:00:00,60.0,60.0
1.0,1/15/2005,18:00:00,60.0,60.0
1.0,1/15/2005,19:00:00,60.0,60.0
1.0,1/15/2005,20:00:00,60.0,60.0
1.0,1/15/2005,21:00:00,60.0,60.0
1.0,1/15/2005,22:00:00,60.0,60.0
1.0,1/15/2005,23:00:00,60.0,0.0
1.0,1/16/2005,0:00:00,0.0,60.0
1.0,1/16/2005,1:00:00,60.0,60.0
1.0,1/16/2005,2:00:00,60.0,60.0
1.0,1/16/2005,3:00:00,60.0,60.0
1.0,1/16/2005,4:00:00,60.0,60.0
1.0,1/16/2005,5:00:00,60.0,60.0
1.0,1/16/2005,6:00:00,60.0,60.0
1.0,1/16/2005,7:00:00,60.0,60.0
1.0,1/16/2005,8:00:00,60.0,60.0
1.0,1/16/2005,9:00:00,60.0,60.0
1.0,1/16/2005,10:00:00,60.0,60.0
1.0,1/16/2005,11:00:00,60.0,60.0
1.0,1/16/2005,12:00:00,60.0,60.0
1.0,1/16/2005,13:00:00,60.0,60.0
1.0,1/16/2005,14:00:00,60.0,60.0
1.0,1/16/2005,15:00:00,60.0,60.0
1.0,1/16/2005,16:00:00,60.0,60.0
1.0,1/16/2005,17:00:00,60.0,60.0
1.0,1/16/2005,18:00:00,60.0,60.0
1.0,1/16/2005,19:00:00,60.0,0.0
1.0,1/16/2005,20:00:00,0.0,60.0
1.0,1/16/2005,21:00:00,60.0,60.0
1.0,1/16/2005,22:00:00,60.0,60.0
1.0,1/16/2005,23:00:00,60.0,60.0
1.0,1/17/2005,0:00:00,60.0,60.0
1.0,1/17/2005,1:00:00,60.0,60.0
1.0,1/17/2005,2:00:00,60.0,60.0
1.0,1/17/2005,3:00:00,60.0,60.0
1.0,1/17/2005,4:00:00,60.0,60.0
1.0,1/17/2005,5:00:00,60.0,60.0
1.0,1/17/2005,6:00:00,60.0,60.0
1.0,1/17/2005,7:00:00,60.0,60.0
1.0,1/17/2005,8:00:00,60.0,60.0
1.0,1/17/2005,9:00:00,60.0,60.0
1.0,1/17/2005,10:00:00,60.0,60.0
1.0,1/17/2005,11:00:00,60.0,59.0
1.0,1/17/2005,12:00:00,60.0,60.0
1.0,1/17/2005,13:00:00,60.0,60.0
1.0,1/17/2005,14:00:00,60.0,60.0
1.0,1/17/2005,15:00:00,60.0,0.0
1.0,1/17/2005,16:00:00,0.0,60.0
1.0,1/17/2005,17:00:00,60.0,60.0
1.0,1/17/2005,18:00:00,60.0,60.0
1.0,1/17/2005,19:00:00,60.0,60.0
1.0,1/17/2005,20:00:00,60.0,60.0
1.0,1/17/2005,21:00:00,60.0,60.0
1.0,1/17/2005,22:00:00,60.0,60.0
1.0,1/17/2005,23:00:00,60.0,60.0
1.0,1/18/2005,0:00:00,60.0,60.0
1.0,1/18/2005,1:00:00,60.0,60.0
1.0,1/18/2005,2:00:00,60.0,60.0
1.0,1/18/2005,3:00:00,60.0,59.0
0.0,1/18/2005,4:00:00,60.0,60.0
1.0,1/18/2005,5:00:00,120.0,60.0
1.0,1/18/2005,6:00:00,60.0,60.0
1.0,1/18/2005,7:00:00,60.0,60.0
1.0,1/18/2005,8:00:00,60.0,60.0
1.0,1/18/2005,9:00:00,60.0,60.0
1.0,1/18/2005,10:00:00,60.0,60.0
1.0,1/18/2005,11:00:00,60.0,0.0
1.0,1/18/2005,12:00:00,0.0,60.0
1.0,1/18/2005,13:00:00,60.0,60.0
1.0,1/18/2005,14:00:00,60.0,60.0
1.0,1/18/2005,15:00:00,60.0,60.0
1.0,1/18/2005,16:00:00,60.0,60.0
1.0,1/18/2005,17:00:00,60.0,60.0
1.0,1/18/2005,18:00:00,60.0,60.0
1.0,1/18/2005,19:00:00,60.0,59.0
1.0,1/18/2005,20:00:00,60.0,60.0
1.0,1/18/2005,21:00:00,60.0,60.0
1.0,1/18/2005,22:00:00,60.0,60.0
1.0,1/18/2005,23:00:00,60.0,60.0
1.0,1/19/2005,0:00:00,60.0,60.0
1.0,1/19/2005,1:00:00,60.0,60.0
1.0,1/19/2005,2:00:00,60.0,60.0
0.0,1/19/2005,3:00:00,60.0,60.0
0.0,1/19/2005,4:00:00,120.0,60.0
0.0,1/19/2005,5:00:00,180.0,60.0
0.0,1/19/2005,6:00:00,240.0,60.0
1.0,1/19/2005,7:00:00,300.0,0.0
1.0,1/19/2005,8:00:00,0.0,60.0
1.0,1/19/2005,9:00:00,60.0,60.0
1.0,1/19/2005,10:00:00,60.0,60.0
0.0,1/19/2005,11:00:00,60.0,59.0
0.0,1/19/2005,12:00:00,120.0,60.0
1.0,1/19/2005,13:00:00,180.0,60.0
1.0,1/19/2005,14:00:00,60.0,60.0
1.0,1/19/2005,15:00:00,60.0,60.0
1.0,1/19/2005,16:00:00,60.0,60.0
1.0,1/19/2005,17:00:00,60.0,60.0
1.0,1/19/2005,18:00:00,60.0,60.0
1.0,1/19/2005,19:00:00,60.0,60.0
1.0,1/19/2005,20:00:00,60.0,60.0
1.0,1/19/2005,21:00:00,60.0,60.0
1.0,1/19/2005,22:00:00,60.0,60.0
1.0,1/19/2005,23:00:00,60.0,60.0
1.0,1/20/2005,0:00:00,60.0,60.0
1.0,1/20/2005,1:00:00,60.0,60.0
1.0,1/20/2005,2:00:00,60.0,60.0
1.0,1/20/2005,3:00:00,60.0,0.0
1.0,1/20/2005,4:00:00,0.0,60.0
1.0,1/20/2005,5:00:00,60.0,60.0
1.0,1/20/2005,6:00:00,60.0,60.0
1.0,1/20/2005,7:00:00,60.0,60.0
1.0,1/20/2005,8:00:00,60.0,60.0
1.0,1/20/2005,9:00:00,60.0,60.0
1.0,1/20/2005,10:00:00,60.0,60.0
1.0,1/20/2005,11:00:00,60.0,60.0
1.0,1/20/2005,12:00:00,60.0,60.0
1.0,1/20/2005,13:00:00,60.0,60.0
1.0,1/20/2005,14:00:00,60.0,60.0
1.0,1/20/2005,15:00:00,60.0,60.0
1.0,1/20/2005,16:00:00,60.0,60.0
1.0,1/20/2005,17:00:00,60.0,60.0
1.0,1/20/2005,18:00:00,60.0,60.0
1.0,1/20/2005,19:00:00,60.0,60.0
1.0,1/20/2005,20:00:00,60.0,60.0
1.0,1/20/2005,21:00:00,60.0,60.0
1.0,1/20/2005,22:00:00,60.0,60.0
1.0,1/20/2005,23:00:00,60.0,0.0
1.0,1/21/2005,0:00:00,0.0,60.0
1.0,1/21/2005,1:00:00,60.0,60.0
1.0,1/21/2005,2:00:00,60.0,60.0
1.0,1/21/2005,3:00:00,60.0,60.0
0.0,1/21/2005,4:00:00,60.0,60.0
1.0,1/21/2005,5:00:00,120.0,60.0
1.0,1/21/2005,6:00:00,60.0,60.0
1.0,1/21/2005,7:00:00,60.0,60.0
1.0,1/21/2005,8:00:00,60.0,60.0
1.0,1/21/2005,9:00:00,60.0,60.0
1.0,1/21/2005,10:00:00,60.0,60.0
1.0,1/21/2005,11:00:00,60.0,60.0
1.0,1/21/2005,12:00:00,60.0,60.0
1.0,1/21/2005,13:00:00,60.0,60.0
1.0,1/21/2005,14:00:00,60.0,60.0
1.0,1/21/2005,15:00:00,60.0,60.0
1.0,1/21/2005,16:00:00,60.0,60.0
1.0,1/21/2005,17:00:00,60.0,60.0
1.0,1/21/2005,18:00:00,60.0,60.0
1.0,1/21/2005,19:00:00,60.0,0.0
1.0,1/21/2005,20:00:00,0.0,60.0
1.0,1/21/2005,21:00:00,60.0,60.0
1.0,1/21/2005,22:00:00,60.0,60.0
1.0,1/21/2005,23:00:00,60.0,60.0
1.0,1/22/2005,0:00:00,60.0,60.0
1.0,1/22/2005,1:00:00,60.0,60.0
1.0,1/22/2005,2:00:00,60.0,60.0
1.0,1/22/2005,3:00:00,60.0,60.0
1.0,1/22/2005,4:00:00,60.0,60.0
1.0,1/22/2005,5:00:00,60.0,60.0
1.0,1/22/2005,6:00:00,60.0,60.0
1.0,1/22/2005,7:00:00,60.0,60.0
1.0,1/22/2005,8:00:00,60.0,60.0
1.0,1/22/2005,9:00:00,60.0,60.0
1.0,1/22/2005,10:00:00,60.0,60.0
1.0,1/22/2005,11:00:00,60.0,59.0
1.0,1/22/2005,12:00:00,60.0,60.0
1.0,1/22/2005,13:00:00,60.0,60.0
1.0,1/22/2005,14:00:00,60.0,60.0
1.0,1/22/2005,15:00:00,60.0,0.0
0.0,1/22/2005,16:00:00,0.0,59.0
0.0,1/22/2005,17:00:00,60.0,58.0
1.0,1/22/2005,18:00:00,120.0,57.0
1.0,1/22/2005,19:00:00,60.0,56.0
1.0,1/22/2005,20:00:00,60.0,55.0
1.0,1/22/2005,21:00:00,60.0,54.0
1.0,1/22/2005,22:00:00,60.0,53.0
1.0,1/22/2005,23:00:00,60.0,52.0
1.0,1/23/2005,0:00:00,60.0,51.0
0.0,1/23/2005,1:00:00,60.0,50.0
0.0,1/23/2005,2:00:00,120.0,49.0
0.0,1/23/2005,3:00:00,180.0,48.0
0.0,1/23/2005,4:00:00,240.0,60.0
0.0,1/23/2005,5:00:00,300.0,60.0
0.0,1/23/2005,6:00:00,360.0,60.0
0.0,1/23/2005,7:00:00,420.0,60.0
0.0,1/23/2005,8:00:00,480.0,60.0
0.0,1/23/2005,9:00:00,540.0,60.0
0.0,1/23/2005,10:00:00,600.0,60.0
0.0,1/23/2005,11:00:00,660.0,0.0
0.0,1/23/2005,12:00:00,0.0,59.0
0.0,1/23/2005,13:00:00,60.0,58.0
0.0,1/23/2005,14:00:00,120.0,57.0
0.0,1/23/2005,15:00:00,180.0,56.0
0.0,1/23/2005,16:00:00,240.0,55.0
0.0,1/23/2005,17:00:00,300.0,54.0
0.0,1/23/2005,18:00:00,360.0,53.0
0.0,1/23/2005,19:00:00,420.0,52.0
0.0,1/23/2005,20:00:00,480.0,51.0
0.0,1/23/2005,21:00:00,540.0,50.0
0.0,1/23/2005,22:00:00,600.0,49.0
0.0,1/23/2005,23:00:00,660.0,48.0
0.0,1/24/2005,0:00:00,720.0,47.0
0.0,1/24/2005,1:00:00,780.0,46.0
1.0,1/24/2005,2:00:00,840.0,45.0
0.0,1/24/2005,3:00:00,60.0,44.0
0.0,1/24/2005,4:00:00,120.0,43.0
1.0,1/24/2005,5:00:00,180.0,42.0
1.0,1/24/2005,6:00:00,60.0,41.0
1.0,1/24/2005,7:00:00,60.0,0.0
1.0,1/24/2005,8:00:00,0.0,59.0
1.0,1/24/2005,9:00:00,60.0,58.0
1.0,1/24/2005,10:00:00,60.0,57.0
1.0,1/24/2005,11:00:00,60.0,56.0
1.0,1/24/2005,12:00:00,60.0,55.0
1.0,1/24/2005,13:00:00,60.0,54.0
1.0,1/24/2005,14:00:00,60.0,53.0
1.0,1/24/2005,15:00:00,60.0,52.0
1.0,1/24/2005,16:00:00,60.0,51.0
1.0,1/24/2005,17:00:00,60.0,50.0
1.0,1/24/2005,18:00:00,60.0,49.0
1.0,1/24/2005,19:00:00,60.0,48.0
1.0,1/24/2005,20:00:00,60.0,47.0
1.0,1/24/2005,21:00:00,60.0,46.0
0.0,1/24/2005,22:00:00,60.0,45.0
0.0,1/24/2005,23:00:00,120.0,44.0
0.0,1/25/2005,0:00:00,180.0,43.0
0.0,1/25/2005,1:00:00,240.0,42.0
0.0,1/25/2005,2:00:00,300.0,41.0
0.0,1/25/2005,3:00:00,360.0,0.0
0.0,1/25/2005,4:00:00,0.0,59.0
0.0,1/25/2005,5:00:00,60.0,58.0
0.0,1/25/2005,6:00:00,120.0,57.0
0.0,1/25/2005,7:00:00,180.0,56.0
1.0,1/25/2005,8:00:00,240.0,55.0
