CO(GT),Date,Time,interval,intervalReverse
1.0,2/9/2005,1:00:00,60.0,46.0
1.0,2/9/2005,2:00:00,60.0,45.0
1.0,2/9/2005,3:00:00,60.0,44.0
0.0,2/9/2005,4:00:00,60.0,43.0
1.0,2/9/2005,5:00:00,120.0,42.0
1.0,2/9/2005,6:00:00,60.0,41.0
1.0,2/9/2005,7:00:00,60.0,0.0
1.0,2/9/2005,8:00:00,0.0,60.0
1.0,2/9/2005,9:00:00,60.0,60.0
1.0,2/9/2005,10:00:00,60.0,60.0
1.0,2/9/2005,11:00:00,60.0,59.0
1.0,2/9/2005,12:00:00,60.0,58.0
1.0,2/9/2005,13:00:00,60.0,57.0
1.0,2/9/2005,14:00:00,60.0,56.0
1.0,2/9/2005,15:00:00,60.0,55.0
1.0,2/9/2005,16:00:00,60.0,54.0
1.0,2/9/2005,17:00:00,60.0,53.0
1.0,2/9/2005,18:00:00,60.0,52.0
1.0,2/9/2005,19:00:00,60.0,51.0
1.0,2/9/2005,20:00:00,60.0,50.0
1.0,2/9/2005,21:00:00,60.0,49.0
1.0,2/9/2005,22:00:00,60.0,48.0
1.0,2/9/2005,23:00:00,60.0,47.0
1.0,2/10/2005,0:00:00,60.0,46.0
1.0,2/10/2005,1:00:00,60.0,45.0
1.0,2/10/2005,2:00:00,60.0,44.0
1.0,2/10/2005,3:00:00,60.0,0.0
1.0,2/10/2005,4:00:00,0.0,60.0
1.0,2/10/2005,5:00:00,60.0,60.0
1.0,2/10/2005,6:00:00,60.0,60.0
1.0,2/10/2005,7:00:00,60.0,60.0
1.0,2/10/2005,8:00:00,60.0,60.0
1.0,2/10/2005,9:00:00,60.0,60.0
1.0,2/10/2005,10:00:00,60.0,60.0
1.0,2/10/2005,11:00:00,60.0,60.0
1.0,2/10/2005,12:00:00,60.0,60.0
1.0,2/10/2005,13:00:00,60.0,60.0
1.0,2/10/2005,14:00:00,60.0,60.0
1.0,2/10/2005,15:00:00,60.0,60.0
1.0,2/10/2005,16:00:00,60.0,60.0
1.0,2/10/2005,17:00:00,60.0,60.0
1.0,2/10/2005,18:00:00,60.0,59.0
1.0,2/10/2005,19:00:00,60.0,60.0
1.0,2/10/2005,20:00:00,60.0,60.0
1.0,2/10/2005,21:00:00,60.0,60.0
1.0,2/10/2005,22:00:00,60.0,60.0
1.0,2/10/2005,23:00:00,60.0,0.0
1.0,2/11/2005,0:00:00,0.0,60.0
1.0,2/11/2005,1:00:00,60.0,60.0
1.0,2/11/2005,2:00:00,60.0,60.0
1.0,2/11/2005,3:00:00,60.0,60.0
1.0,2/11/2005,4:00:00,60.0,60.0
1.0,2/11/2005,5:00:00,60.0,60.0
1.0,2/11/2005,6:00:00,60.0,60.0
1.0,2/11/2005,7:00:00,60.0,60.0
1.0,2/11/2005,8:00:00,60.0,60.0
1.0,2/11/2005,9:00:00,60.0,60.0
1.0,2/11/2005,10:00:00,60.0,60.0
1.0,2/11/2005,11:00:00,60.0,59.0
1.0,2/11/2005,12:00:00,60.0,60.0
1.0,2/11/2005,13:00:00,60.0,60.0
1.0,2/11/2005,14:00:00,60.0,60.0
1.0,2/11/2005,15:00:00,60.0,60.0
1.0,2/11/2005,16:00:00,60.0,60.0
1.0,2/11/2005,17:00:00,60.0,60.0
1.0,2/11/2005,18:00:00,60.0,60.0
1.0,2/11/2005,19:00:00,60.0,0.0
1.0,2/11/2005,20:00:00,0.0,60.0
1.0,2/11/2005,21:00:00,60.0,60.0
1.0,2/11/2005,22:00:00,60.0,60.0
1.0,2/11/2005,23:00:00,60.0,60.0
1.0,2/12/2005,0:00:00,60.0,60.0
1.0,2/12/2005,1:00:00,60.0,60.0
1.0,2/12/2005,2:00:00,60.0,60.0
1.0,2/12/2005,3:00:00,60.0,60.0
0.0,2/12/2005,4:00:00,60.0,60.0
1.0,2/12/2005,5:00:00,120.0,60.0
1.0,2/12/2005,6:00:00,60.0,60.0
1.0,2/12/2005,7:00:00,60.0,60.0
1.0,2/12/2005,8:00:00,60.0,60.0
1.0,2/12/2005,9:00:00,60.0,60.0
1.0,2/12/2005,10:00:00,60.0,60.0
1.0,2/12/2005,11:00:00,60.0,60.0
1.0,2/12/2005,12:00:00,60.0,60.0
1.0,2/12/2005,13:00:00,60.0,60.0
1.0,2/12/2005,14:00:00,60.0,60.0
1.0,2/12/2005,15:00:00,60.0,0.0
1.0,2/12/2005,16:00:00,0.0,60.0
1.0,2/12/2005,17:00:00,60.0,60.0
1.0,2/12/2005,18:00:00,60.0,60.0
1.0,2/12/2005,19:00:00,60.0,60.0
1.0,2/12/2005,20:00:00,60.0,60.0
1.0,2/12/2005,21:00:00,60.0,60.0
1.0,2/12/2005,22:00:00,60.0,60.0
1.0,2/12/2005,23:00:00,60.0,60.0
1.0,2/13/2005,0:00:00,60.0,60.0
1.0,2/13/2005,1:00:00,60.0,60.0
1.0,2/13/2005,2:00:00,60.0,60.0
1.0,2/13/2005,3:00:00,60.0,60.0
1.0,2/13/2005,4:00:00,60.0,60.0
1.0,2/13/2005,5:00:00,60.0,60.0
1.0,2/13/2005,6:00:00,60.0,60.0
1.0,2/13/2005,7:00:00,60.0,60.0
1.0,2/13/2005,8:00:00,60.0,60.0
1.0,2/13/2005,9:00:00,60.0,60.0
1.0,2/13/2005,10:00:00,60.0,60.0
1.0,2/13/2005,11:00:00,60.0,0.0
1.0,2/13/2005,12:00:00,0.0,60.0
1.0,2/13/2005,13:00:00,60.0,60.0
1.0,2/13/2005,14:00:00,60.0,60.0
1.0,2/13/2005,15:00:00,60.0,60.0
1.0,2/13/2005,16:00:00,60.0,60.0
1.0,2/13/2005,17:00:00,60.0,60.0
1.0,2/13/2005,18:00:00,60.0,60.0
1.0,2/13/2005,19:00:00,60.0,60.0
1.0,2/13/2005,20:00:00,60.0,60.0
1.0,2/13/2005,21:00:00,60.0,60.0
1.0,2/13/2005,22:00:00,60.0,60.0
1.0,2/13/2005,23:00:00,60.0,60.0
1.0,2/14/2005,0:00:00,60.0,60.0
1.0,2/14/2005,1:00:00,60.0,60.0
1.0,2/14/2005,2:00:00,60.0,60.0
1.0,2/14/2005,3:00:00,60.0,60.0
1.0,2/14/2005,4:00:00,60.0,60.0
1.0,2/14/2005,5:00:00,60.0,60.0
1.0,2/14/2005,6:00:00,60.0,60.0
1.0,2/14/2005,7:00:00,60.0,0.0
1.0,2/14/2005,8:00:00,0.0,60.0
1.0,2/14/2005,9:00:00,60.0,60.0
1.0,2/14/2005,10:00:00,60.0,60.0
1.0,2/14/2005,11:00:00,60.0,60.0
1.0,2/14/2005,12:00:00,60.0,60.0
1.0,2/14/2005,13:00:00,60.0,60.0
1.0,2/14/2005,14:00:00,60.0,60.0
1.0,2/14/2005,15:00:00,60.0,60.0
1.0,2/14/2005,16:00:00,60.0,60.0
1.0,2/14/2005,17:00:00,60.0,60.0
1.0,2/14/2005,18:00:00,60.0,60.0
1.0,2/14/2005,19:00:00,60.0,60.0
1.0,2/14/2005,20:00:00,60.0,60.0
1.0,2/14/2005,21:00:00,60.0,60.0
1.0,2/14/2005,22:00:00,60.0,60.0
1.0,2/14/2005,23:00:00,60.0,60.0
1.0,2/15/2005,0:00:00,60.0,60.0
1.0,2/15/2005,1:00:00,60.0,60.0
1.0,2/15/2005,2:00:00,60.0,60.0
1.0,2/15/2005,3:00:00,60.0,0.0
0.0,2/15/2005,4:00:00,0.0,60.0
1.0,2/15/2005,5:00:00,60.0,60.0
1.0,2/15/2005,6:00:00,60.0,60.0
1.0,2/15/2005,7:00:00,60.0,60.0
1.0,2/15/2005,8:00:00,60.0,60.0
1.0,2/15/2005,9:00:00,60.0,60.0
1.0,2/15/2005,10:00:00,60.0,60.0
1.0,2/15/2005,11:00:00,60.0,60.0
1.0,2/15/2005,12:00:00,60.0,60.0
1.0,2/15/2005,13:00:00,60.0,60.0
1.0,2/15/2005,14:00:00,60.0,60.0
1.0,2/15/2005,15:00:00,60.0,60.0
1.0,2/15/2005,16:00:00,60.0,60.0
1.0,2/15/2005,17:00:00,60.0,60.0
1.0,2/15/2005,18:00:00,60.0,60.0
1.0,2/15/2005,19:00:00,60.0,60.0
1.0,2/15/2005,20:00:00,60.0,60.0
1.0,2/15/2005,21:00:00,60.0,60.0
1.0,2/15/2005,22:00:00,60.0,60.0
1.0,2/15/2005,23:00:00,60.0,0.0
1.0,2/16/2005,0:00:00,0.0,60.0
1.0,2/16/2005,1:00:00,60.0,60.0
1.0,2/16/2005,2:00:00,60.0,60.0
1.0,2/16/2005,3:00:00,60.0,60.0
1.0,2/16/2005,4:00:00,60.0,60.0
1.0,2/16/2005,5:00:00,60.0,60.0
1.0,2/16/2005,6:00:00,60.0,60.0
1.0,2/16/2005,7:00:00,60.0,60.0
1.0,2/16/2005,8:00:00,60.0,60.0
1.0,2/16/2005,9:00:00,60.0,60.0
1.0,2/16/2005,10:00:00,60.0,60.0
1.0,2/16/2005,11:00:00,60.0,60.0
1.0,2/16/2005,12:00:00,60.0,60.0
1.0,2/16/2005,13:00:00,60.0,60.0
1.0,2/16/2005,14:00:00,60.0,60.0
1.0,2/16/2005,15:00:00,60.0,60.0
1.0,2/16/2005,16:00:00,60.0,60.0
1.0,2/16/2005,17:00:00,60.0,60.0
1.0,2/16/2005,18:00:00,60.0,60.0
1.0,2/16/2005,19:00:00,60.0,0.0
1.0,2/16/2005,20:00:00,0.0,60.0
1.0,2/16/2005,21:00:00,60.0,60.0
1.0,2/16/2005,22:00:00,60.0,60.0
1.0,2/16/2005,23:00:00,60.0,60.0
1.0,2/17/2005,0:00:00,60.0,60.0
1.0,2/17/2005,1:00:00,60.0,60.0
1.0,2/17/2005,2:00:00,60.0,60.0
1.0,2/17/2005,3:00:00,60.0,59.0
1.0,2/17/2005,4:00:00,60.0,60.0
1.0,2/17/2005,5:00:00,60.0,60.0
1.0,2/17/2005,6:00:00,60.0,60.0
1.0,2/17/2005,7:00:00,60.0,60.0
1.0,2/17/2005,8:00:00,60.0,60.0
1.0,2/17/2005,9:00:00,60.0,60.0
1.0,2/17/2005,10:00:00,60.0,60.0
1.0,2/17/2005,11:00:00,60.0,60.0
1.0,2/17/2005,12:00:00,60.0,60.0
1.0,2/17/2005,13:00:00,60.0,60.0
1.0,2/17/2005,14:00:00,60.0,60.0
1.0,2/17/2005,15:00:00,60.0,0.0
1.0,2/17/2005,16:00:00,0.0,60.0
1.0,2/17/2005,17:00:00,60.0,60.0
1.0,2/17/2005,18:00:00,60.0,60.0
1.0,2/17/2005,19:00:00,60.0,60.0
1.0,2/17/2005,20:00:00,60.0,60.0
1.0,2/17/2005,21:00:00,60.0,60.0
1.0,2/17/2005,22:00:00,60.0,60.0
1.0,2/17/2005,23:00:00,60.0,60.0
1.0,2/18/2005,0:00:00,60.0,60.0
1.0,2/18/2005,1:00:00,60.0,60.0
1.0,2/18/2005,2:00:00,60.0,60.0
1.0,2/18/2005,3:00:00,60.0,60.0
0.0,2/18/2005,4:00:00,60.0,60.0
1.0,2/18/2005,5:00:00,120.0,60.0
1.0,2/18/2005,6:00:00,60.0,60.0
1.0,2/18/2005,7:00:00,60.0,60.0
1.0,2/18/2005,8:00:00,60.0,60.0
1.0,2/18/2005,9:00:00,60.0,60.0
1.0,2/18/2005,10:00:00,60.0,60.0
1.0,2/18/2005,11:00:00,60.0,0.0
1.0,2/18/2005,12:00:00,0.0,60.0
1.0,2/18/2005,13:00:00,60.0,60.0
1.0,2/18/2005,14:00:00,60.0,60.0
1.0,2/18/2005,15:00:00,60.0,60.0
1.0,2/18/2005,16:00:00,60.0,60.0
1.0,2/18/2005,17:00:00,60.0,60.0
1.0,2/18/2005,18:00:00,60.0,60.0
1.0,2/18/2005,19:00:00,60.0,60.0
1.0,2/18/2005,20:00:00,60.0,60.0
1.0,2/18/2005,21:00:00,60.0,60.0
1.0,2/18/2005,22:00:00,60.0,60.0
1.0,2/18/2005,23:00:00,60.0,60.0
1.0,2/19/2005,0:00:00,60.0,60.0
1.0,2/19/2005,1:00:00,60.0,60.0
1.0,2/19/2005,2:00:00,60.0,60.0
1.0,2/19/2005,3:00:00,60.0,60.0
1.0,2/19/2005,4:00:00,60.0,60.0
1.0,2/19/2005,5:00:00,60.0,60.0
1.0,2/19/2005,6:00:00,60.0,60.0
1.0,2/19/2005,7:00:00,60.0,0.0
1.0,2/19/2005,8:00:00,0.0,60.0
1.0,2/19/2005,9:00:00,60.0,60.0
1.0,2/19/2005,10:00:00,60.0,60.0
1.0,2/19/2005,11:00:00,60.0,60.0
1.0,2/19/2005,12:00:00,60.0,60.0
1.0,2/19/2005,13:00:00,60.0,60.0
1.0,2/19/2005,14:00:00,60.0,60.0
1.0,2/19/2005,15:00:00,60.0,60.0
1.0,2/19/2005,16:00:00,60.0,60.0
1.0,2/19/2005,17:00:00,60.0,60.0
1.0,2/19/2005,18:00:00,60.0,60.0
1.0,2/19/2005,19:00:00,60.0,60.0
1.0,2/19/2005,20:00:00,60.0,60.0
1.0,2/19/2005,21:00:00,60.0,60.0
1.0,2/19/2005,22:00:00,60.0,60.0
1.0,2/19/2005,23:00:00,60.0,60.0
1.0,2/20/2005,0:00:00,60.0,60.0
1.0,2/20/2005,1:00:00,60.0,60.0
1.0,2/20/2005,2:00:00,60.0,60.0
1.0,2/20/2005,3:00:00,60.0,0.0
1.0,2/20/2005,4:00:00,0.0,60.0
1.0,2/20/2005,5:00:00,60.0,60.0
1.0,2/20/2005,6:00:00,60.0,60.0
1.0,2/20/2005,7:00:00,60.0,60.0
1.0,2/20/2005,8:00:00,60.0,60.0
1.0,2/20/2005,9:00:00,60.0,60.0
1.0,2/20/2005,10:00:00,60.0,60.0
1.0,2/20/2005,11:00:00,60.0,60.0
1.0,2/20/2005,12:00:00,60.0,60.0
1.0,2/20/2005,13:00:00,60.0,60.0
1.0,2/20/2005,14:00:00,60.0,60.0
1.0,2/20/2005,15:00:00,60.0,60.0
1.0,2/20/2005,16:00:00,60.0,60.0
1.0,2/20/2005,17:00:00,60.0,60.0
1.0,2/20/2005,18:00:00,60.0,60.0
1.0,2/20/2005,19:00:00,60.0,60.0
1.0,2/20/2005,20:00:00,60.0,60.0
1.0,2/20/2005,21:00:00,60.0,60.0
1.0,2/20/2005,22:00:00,60.0,60.0
1.0,2/20/2005,23:00:00,60.0,0.0
1.0,2/21/2005,0:00:00,0.0,60.0
1.0,2/21/2005,1:00:00,60.0,60.0
1.0,2/21/2005,2:00:00,60.0,60.0
1.0,2/21/2005,3:00:00,60.0,60.0
0.0,2/21/2005,4:00:00,60.0,60.0
1.0,2/21/2005,5:00:00,120.0,60.0
1.0,2/21/2005,6:00:00,60.0,60.0
1.0,2/21/2005,7:00:00,60.0,60.0
1.0,2/21/2005,8:00:00,60.0,60.0
1.0,2/21/2005,9:00:00,60.0,60.0
1.0,2/21/2005,10:00:00,60.0,60.0
1.0,2/21/2005,11:00:00,60.0,59.0
1.0,2/21/2005,12:00:00,60.0,60.0
1.0,2/21/2005,13:00:00,60.0,60.0
1.0,2/21/2005,14:00:00,60.0,60.0
1.0,2/21/2005,15:00:00,60.0,60.0
1.0,2/21/2005,16:00:00,60.0,60.0
1.0,2/21/2005,17:00:00,60.0,60.0
1.0,2/21/2005,18:00:00,60.0,60.0
1.0,2/21/2005,19:00:00,60.0,0.0
1.0,2/21/2005,20:00:00,0.0,60.0
1.0,2/21/2005,21:00:00,60.0,60.0
1.0,2/21/2005,22:00:00,60.0,60.0
1.0,2/21/2005,23:00:00,60.0,60.0
1.0,2/22/2005,0:00:00,60.0,60.0
1.0,2/22/2005,1:00:00,60.0,60.0
1.0,2/22/2005,2:00:00,60.0,60.0
1.0,2/22/2005,3:00:00,60.0,60.0
1.0,2/22/2005,4:00:00,60.0,60.0
1.0,2/22/2005,5:00:00,60.0,60.0
1.0,2/22/2005,6:00:00,60.0,60.0
1.0,2/22/2005,7:00:00,60.0,60.0
1.0,2/22/2005,8:00:00,60.0,60.0
1.0,2/22/2005,9:00:00,60.0,60.0
1.0,2/22/2005,10:00:00,60.0,60.0
1.0,2/22/2005,11:00:00,60.0,60.0
1.0,2/22/2005,12:00:00,60.0,60.0
1.0,2/22/2005,13:00:00,60.0,60.0
1.0,2/22/2005,14:00:00,60.0,60.0
1.0,2/22/2005,15:00:00,60.0,0.0
1.0,2/22/2005,16:00:00,0.0,60.0
1.0,2/22/2005,17:00:00,60.0,60.0
1.0,2/22/2005,18:00:00,60.0,60.0
1.0,2/22/2005,19:00:00,60.0,60.0
1.0,2/22/2005,20:00:00,60.0,60.0
1.0,2/22/2005,21:00:00,60.0,60.0
1.0,2/22/2005,22:00:00,60.0,60.0
1.0,2/22/2005,23:00:00,60.0,60.0
1.0,2/23/2005,0:00:00,60.0,60.0
1.0,2/23/2005,1:00:00,60.0,60.0
1.0,2/23/2005,2:00:00,60.0,60.0
1.0,2/23/2005,3:00:00,60.0,60.0
1.0,2/23/2005,4:00:00,60.0,60.0
1.0,2/23/2005,5:00:00,60.0,60.0
1.0,2/23/2005,6:00:00,60.0,60.0
1.0,2/23/2005,7:00:00,60.0,60.0
1.0,2/23/2005,8:00:00,60.0,60.0
1.0,2/23/2005,9:00:00,60.0,60.0
1.0,2/23/2005,10:00:00,60.0,60.0
1.0,2/23/2005,11:00:00,60.0,0.0
1.0,2/23/2005,12:00:00,0.0,60.0
1.0,2/23/2005,13:00:00,60.0,60.0
1.0,2/23/2005,14:00:00,60.0,60.0
1.0,2/23/2005,15:00:00,60.0,60.0
1.0,2/23/2005,16:00:00,60.0,60.0
1.0,2/23/2005,17:00:00,60.0,60.0
1.0,2/23/2005,18:00:00,60.0,60.0
1.0,2/23/2005,19:00:00,60.0,60.0
1.0,2/23/2005,20:00:00,60.0,60.0
1.0,2/23/2005,21:00:00,60.0,60.0
1.0,2/23/2005,22:00:00,60.0,60.0
1.0,2/23/2005,23:00:00,60.0,60.0
1.0,2/24/2005,0:00:00,60.0,60.0
1.0,2/24/2005,1:00:00,60.0,60.0
1.0,2/24/2005,2:00:00,60.0,60.0
1.0,2/24/2005,3:00:00,60.0,60.0
0.0,2/24/2005,4:00:00,60.0,60.0
1.0,2/24/2005,5:00:00,120.0,60.0
1.0,2/24/2005,6:00:00,60.0,60.0
1.0,2/24/2005,7:00:00,60.0,0.0
1.0,2/24/2005,8:00:00,0.0,60.0
1.0,2/24/2005,9:00:00,60.0,60.0
1.0,2/24/2005,10:00:00,60.0,60.0
1.0,2/24/2005,11:00:00,60.0,60.0
1.0,2/24/2005,12:00:00,60.0,60.0
1.0,2/24/2005,13:00:00,60.0,60.0
1.0,2/24/2005,14:00:00,60.0,60.0
1.0,2/24/2005,15:00:00,60.0,60.0
1.0,2/24/2005,16:00:00,60.0,60.0
1.0,2/24/2005,17:00:00,60.0,60.0
1.0,2/24/2005,18:00:00,60.0,60.0
1.0,2/24/2005,19:00:00,60.0,60.0
1.0,2/24/2005,20:00:00,60.0,60.0
1.0,2/24/2005,21:00:00,60.0,60.0
1.0,2/24/2005,22:00:00,60.0,60.0
1.0,2/24/2005,23:00:00,60.0,60.0
1.0,2/25/2005,0:00:00,60.0,60.0
1.0,2/25/2005,1:00:00,60.0,60.0
1.0,2/25/2005,2:00:00,60.0,60.0
1.0,2/25/2005,3:00:00,60.0,0.0
1.0,2/25/2005,4:00:00,0.0,60.0
1.0,2/25/2005,5:00:00,60.0,60.0
1.0,2/25/2005,6:00:00,60.0,60.0
1.0,2/25/2005,7:00:00,60.0,60.0
1.0,2/25/2005,8:00:00,60.0,60.0
1.0,2/25/2005,9:00:00,60.0,60.0
1.0,2/25/2005,10:00:00,60.0,60.0
1.0,2/25/2005,11:00:00,60.0,60.0
1.0,2/25/2005,12:00:00,60.0,60.0
1.0,2/25/2005,13:00:00,60.0,60.0
1.0,2/25/2005,14:00:00,60.0,60.0
1.0,2/25/2005,15:00:00,60.0,60.0
1.0,2/25/2005,16:00:00,60.0,60.0
1.0,2/25/2005,17:00:00,60.0,60.0
1.0,2/25/2005,18:00:00,60.0,60.0
1.0,2/25/2005,19:00:00,60.0,60.0
1.0,2/25/2005,20:00:00,60.0,60.0
1.0,2/25/2005,21:00:00,60.0,60.0
1.0,2/25/2005,22:00:00,60.0,60.0
1.0,2/25/2005,23:00:00,60.0,0.0
1.0,2/26/2005,0:00:00,0.0,60.0
1.0,2/26/2005,1:00:00,60.0,60.0
1.0,2/26/2005,2:00:00,60.0,60.0
1.0,2/26/2005,3:00:00,60.0,60.0
1.0,2/26/2005,4:00:00,60.0,60.0
1.0,2/26/2005,5:00:00,60.0,60.0
1.0,2/26/2005,6:00:00,60.0,60.0
1.0,2/26/2005,7:00:00,60.0,60.0
1.0,2/26/2005,8:00:00,60.0,60.0
1.0,2/26/2005,9:00:00,60.0,60.0
1.0,2/26/2005,10:00:00,60.0,60.0
1.0,2/26/2005,11:00:00,60.0,60.0
1.0,2/26/2005,12:00:00,60.0,60.0
1.0,2/26/2005,13:00:00,60.0,60.0
1.0,2/26/2005,14:00:00,60.0,60.0
1.0,2/26/2005,15:00:00,60.0,60.0
1.0,2/26/2005,16:00:00,60.0,60.0
1.0,2/26/2005,17:00:00,60.0,60.0
1.0,2/26/2005,18:00:00,60.0,60.0
1.0,2/26/2005,19:00:00,60.0,0.0
1.0,2/26/2005,20:00:00,0.0,60.0
1.0,2/26/2005,21:00:00,60.0,60.0
1.0,2/26/2005,22:00:00,60.0,60.0
1.0,2/26/2005,23:00:00,60.0,60.0
1.0,2/27/2005,0:00:00,60.0,60.0
1.0,2/27/2005,1:00:00,60.0,60.0
1.0,2/27/2005,2:00:00,60.0,60.0
1.0,2/27/2005,3:00:00,60.0,59.0
0.0,2/27/2005,4:00:00,60.0,60.0
1.0,2/27/2005,5:00:00,120.0,60.0
1.0,2/27/2005,6:00:00,60.0,60.0
1.0,2/27/2005,7:00:00,60.0,60.0
1.0,2/27/2005,8:00:00,60.0,60.0
1.0,2/27/2005,9:00:00,60.0,60.0
1.0,2/27/2005,10:00:00,60.0,60.0
1.0,2/27/2005,11:00:00,60.0,60.0
1.0,2/27/2005,12:00:00,60.0,60.0
1.0,2/27/2005,13:00:00,60.0,60.0
1.0,2/27/2005,14:00:00,60.0,60.0
1.0,2/27/2005,15:00:00,60.0,0.0
1.0,2/27/2005,16:00:00,0.0,60.0
1.0,2/27/2005,17:00:00,60.0,60.0
1.0,2/27/2005,18:00:00,60.0,60.0
1.0,2/27/2005,19:00:00,60.0,60.0
1.0,2/27/2005,20:00:00,60.0,60.0
1.0,2/27/2005,21:00:00,60.0,60.0
1.0,2/27/2005,22:00:00,60.0,60.0
1.0,2/27/2005,23:00:00,60.0,60.0
1.0,2/28/2005,0:00:00,60.0,60.0
1.0,2/28/2005,1:00:00,60.0,60.0
1.0,2/28/2005,2:00:00,60.0,60.0
1.0,2/28/2005,3:00:00,60.0,60.0
1.0,2/28/2005,4:00:00,60.0,60.0
1.0,2/28/2005,5:00:00,60.0,60.0
1.0,2/28/2005,6:00:00,60.0,60.0
1.0,2/28/2005,7:00:00,60.0,60.0
1.0,2/28/2005,8:00:00,60.0,60.0
1.0,2/28/2005,9:00:00,60.0,60.0
1.0,2/28/2005,10:00:00,60.0,60.0
1.0,2/28/2005,11:00:00,60.0,0.0
